ID	TARGET_D	GiftCnt36	GiftCntAll	GiftCntCardAll	GiftAvgLast	GiftAvg36	GiftAvgAll	GiftTimeLast	GiftTimeFirst	DemAge	DemGender	DemHomeOwner	DemMedHomeValue	DemPctVeterans	DemMedIncome
00002781	20,00	1	2	2	15,00	15,00	9,00	17	17	52	F	H	243200,00	23	42637,00
00131434	20,00	1	1	1	20,00	20,00	20,00	23	23	71	F	H	86200,00	32	60940,00
00165302	20,00	2	12	8	20,00	20,00	11,08	16	127	75	U	U	281100,00	44	0,00
00029141	20,00	3	7	2	15,00	13,67	11,86	16	63	50	M	H	52300,00	24	41277,00
00130969	20,00	3	10	6	7,00	7,33	7,10	20	87	67	F	H	130900,00	39	82448,00
00176948	20,00	3	3	2	17,00	17,33	17,33	22	34	73	M	H	48000,00	31	41801,00
00153864	20,00	3	9	3	16,00	14,67	9,89	17	65	45	F	H	337000,00	17	110715,00
00130756	20,00	2	8	4	20,00	19,00	15,00	16	109	50	U	U	240800,00	29	0,00
00130554	20,00	3	20	9	10,00	11,33	12,70	18	127	43	F	H	66300,00	42	58973,00
00130530	20,00	1	1	0	20,00	20,00	20,00	20	20	57	F	H	69800,00	25	58973,00
00130239	20,00	1	1	1	20,00	20,00	20,00	24	24	41	M	U	73900,00	40	42775,00
00073852	20,00	2	3	2	20,00	20,00	20,00	22	51	34	M	H	111400,00	32	77218,00
00095654	20,00	2	6	2	20,00	16,00	10,67	17	76	64	M	H	67700,00	24	59774,00
00129947	20,00	2	2	1	20,00	20,00	20,00	24	31	53	F	H	55200,00	64	30683,00
00173997	20,00	2	3	3	20,00	20,00	20,00	20	53	60	M	H	350000,00	39	41261,00
00151698	20,00	2	3	2	20,00	20,00	15,00	19	40	65	M	H	38800,00	45	34129,00
00129822	20,00	2	5	3	25,00	20,00	12,20	24	113	50	F	H	133100,00	34	92252,00
00042937	20,00	2	7	2	20,00	20,00	15,57	16	104	50	M	H	94400,00	37	38632,00
00018896	20,00	4	5	3	12,00	13,25	11,60	18	41	62	M	H	81600,00	42	44986,00
00073504	20,00	1	7	5	20,00	20,00	13,86	19	75	58	F	H	46000,00	37	41395,00
00178826	20,00	2	6	4	15,00	15,00	10,83	16	55	46	U	U	87200,00	29	0,00
00032350	20,00	2	12	7	19,00	18,00	13,00	18	103	79	M	H	91300,00	51	0,00
00129374	20,00	2	4	0	20,00	20,00	13,00	18	56	67	M	H	104200,00	31	73194,00
00129184	20,00	5	6	2	20,00	19,00	16,67	19	45	65	M	U	133700,00	61	0,00
00014437	20,00	2	29	14	16,00	12,50	8,34	22	105	70	M	H	84400,00	36	61278,00
00188778	20,00	3	8	5	20,00	16,67	13,25	5	113	41	U	U	63500,00	0	0,00
00047869	20,00	2	5	4	50,00	55,00	37,20	21	53	73	F	H	40200,00	32	35057,00
00177329	20,00	2	2	2	20,00	20,00	20,00	21	29	49	F	H	68400,00	34	46513,00
00149152	20,00	1	1	0	20,00	20,00	20,00	19	19	53	M	H	450700,00	19	93607,00
00024030	20,00	2	5	2	20,00	20,00	12,20	18	68	64	F	U	38300,00	5	41794,00
00002586	20,00	1	3	2	25,00	20,00	20,00	6	19	55	M	H	91600,00	19	45932,00
00082739	20,00	2	3	2	20,00	15,00	11,67	18	38	35	M	H	60400,00	41	68536,00
00126888	20,00	0	1	0	20,00	0,00	20,00	22	22	41	M	H	76400,00	31	67026,00
00028337	20,00	2	3	1	20,00	14,50	11,33	20	40	69	M	H	86000,00	26	75247,00
00012515	20,00	7	24	9	15,00	13,14	11,46	17	110	78	M	H	55300,00	23	42295,00
00028718	20,00	1	1	1	20,00	20,00	20,00	21	21	75	M	H	51200,00	13	29184,00
00147529	20,00	2	8	4	25,00	27,50	25,00	25	104	59	F	H	27900,00	21	30432,00
00175637	20,00	2	3	1	20,00	12,50	15,00	18	69	52	M	U	85800,00	40	72238,00
00125506	20,00	2	5	2	17,00	16,00	12,20	17	83	42	F	H	38400,00	38	33298,00
00150043	20,00	1	1	1	20,00	20,00	20,00	24	24	65	M	H	349100,00	28	79024,00
00005272	20,00	1	7	3	16,00	16,00	12,00	26	109	72	M	U	89500,00	44	63917,00
00004513	20,00	2	8	6	20,00	19,00	13,00	26	104	69	M	H	63000,00	35	51918,00
00071682	20,00	2	5	3	17,00	16,00	10,60	16	76	42	M	H	77000,00	30	51918,00
00152822	20,00	1	3	3	15,00	15,00	10,00	19	43	31	F	H	171400,00	30	50607,00
00162300	20,00	2	9	5	20,00	17,50	9,89	18	114	77	M	U	519000,00	33	0,00
00011011	20,00	4	18	8	15,00	15,00	12,61	5	75	71	M	H	55900,00	36	53090,00
00021922	20,00	2	28	12	20,00	20,00	15,54	21	128	67	F	U	84400,00	25	48269,00
00124042	20,00	3	15	9	11,00	10,00	6,67	18	95	78	M	H	46500,00	42	39341,00
00071190	20,00	2	7	2	20,00	16,00	8,43	23	88	40	M	H	59500,00	30	47340,00
00054708	20,00	1	2	1	6,00	53,00	29,50	15	16	37	F	H	38200,00	24	0,00
00071043	20,00	5	19	9	25,00	16,60	12,26	18	111	62	F	H	46600,00	29	44779,00
00178085	20,00	1	14	9	20,00	20,00	10,43	26	121	53	M	U	44300,00	28	36435,00
00123359	20,00	1	4	4	20,00	20,00	12,75	17	57	47	F	H	58300,00	31	50496,00
00006587	20,00	3	14	8	20,00	16,00	13,57	22	92	75	F	H	166400,00	47	41642,00
00048551	20,00	2	2	2	20,00	15,00	15,00	22	29	53	F	H	38000,00	26	33421,00
00070863	20,00	1	14	9	16,00	16,00	6,57	18	130	79	M	H	49400,00	40	41098,00
00122664	20,00	1	1	1	20,00	20,00	20,00	23	23	52	F	H	74500,00	23	63010,00
00006292	20,00	2	25	8	14,00	19,00	13,24	5	126	81	F	H	107900,00	34	70936,00
00122256	20,00	5	7	6	3,00	4,80	4,71	21	38	43	F	H	63700,00	18	41118,00
00122090	20,00	4	14	9	5,00	5,50	4,79	18	78	47	M	H	40500,00	34	32500,00
00121759	20,00	3	5	2	17,00	15,67	12,40	21	44	41	M	H	156500,00	51	95849,00
00020015	20,00	1	8	2	21,00	21,00	13,38	23	63	44	U	U	97300,00	31	0,00
00169919	20,00	2	3	0	15,00	10,00	8,67	26	32	49	F	H	65700,00	46	25782,00
00114676	20,00	2	6	4	20,00	20,00	15,33	24	76	45	U	U	106200,00	37	0,00
00121202	20,00	3	8	5	10,00	19,67	13,88	15	56	54	F	H	594600,00	25	105640,00
00041222	20,00	2	9	6	20,00	20,00	11,44	18	125	32	M	U	95600,00	30	0,00
00149196	20,00	3	3	3	15,00	16,67	16,67	16	29	76	M	H	327300,00	31	75731,00
00061421	20,00	2	6	1	20,00	18,50	17,17	18	63	79	F	H	66600,00	29	55011,00
00000551	20,00	1	24	10	21,00	16,00	15,33	9	119	85	F	H	34000,00	29	36236,00
00101673	20,00	3	6	2	25,00	15,00	10,83	18	45	40	F	U	116200,00	30	0,00
00120461	20,00	2	5	2	20,00	19,00	16,40	18	75	53	F	U	54700,00	34	47607,00
00072936	20,00	3	27	16	27,00	24,33	9,59	15	128	36	M	H	45700,00	36	46678,00
00120203	20,00	3	5	2	20,00	18,33	14,00	26	79	62	F	U	56700,00	45	0,00
00182180	20,00	3	3	2	20,00	16,00	16,00	19	30	49	M	H	75400,00	49	56295,00
00016871	20,00	2	12	4	20,00	20,00	14,75	23	69	75	M	U	148800,00	20	79249,00
00119843	20,00	1	7	4	15,00	15,00	14,29	24	93	85	F	U	41700,00	32	51017,00
00040655	20,00	1	9	5	20,00	20,00	11,00	18	69	61	M	H	81000,00	50	55882,00
00002085	20,00	6	13	8	20,00	19,67	19,31	7	64	52	M	H	85200,00	41	55882,00
00180787	20,00	1	1	1	20,00	20,00	20,00	17	17	37	M	H	111300,00	38	65454,00
00056124	20,00	2	6	2	20,00	22,50	15,00	25	53	46	M	H	60000,00	0	0,00
00167551	20,00	1	6	4	25,00	15,00	15,83	18	64	53	F	H	235600,00	23	65766,00
00118487	20,00	1	2	2	20,00	20,00	15,00	18	45	29	F	U	42000,00	41	33072,00
00178722	20,00	1	9	8	20,00	20,00	17,00	23	126	44	F	H	107100,00	26	57601,00
00085579	20,00	1	1	1	20,00	20,00	20,00	17	17	77	F	U	52200,00	44	43944,00
00118328	20,00	4	6	1	10,00	8,75	8,50	18	28	33	F	U	51900,00	39	40275,00
00039659	20,00	6	12	8	15,00	14,00	12,33	19	53	43	M	U	89700,00	29	43310,00
00007734	20,00	3	22	8	13,00	14,33	11,23	6	105	71	M	U	68300,00	22	58750,00
00068120	20,00	2	7	3	25,00	22,50	12,71	19	81	58	F	H	69800,00	30	55183,00
00117847	20,00	1	1	1	20,00	20,00	20,00	24	24	51	M	H	39300,00	42	35216,00
00186396	20,00	1	7	4	25,00	20,00	13,14	8	75	54	M	H	67900,00	35	44611,00
00125325	20,00	6	23	14	20,00	20,89	14,62	15	113	80	M	H	85200,00	35	46217,00
00117552	20,00	1	4	1	20,00	20,00	13,75	18	51	53	F	H	265000,00	24	95073,00
00117411	20,00	3	18	9	20,00	20,00	13,81	15	130	77	F	U	90400,00	31	0,00
00067789	20,00	3	4	2	20,00	15,67	13,00	18	42	53	F	H	23300,00	21	29081,00
00117054	20,00	2	2	1	20,00	15,00	15,00	24	32	48	M	H	45200,00	24	33726,00
00018750	20,00	3	6	3	15,00	13,33	12,50	25	53	45	F	U	48200,00	26	0,00
00116930	20,00	5	10	5	20,00	13,40	11,90	18	76	75	F	H	376000,00	26	60094,00
00053496	20,00	5	14	7	21,00	17,80	12,57	22	71	47	F	H	62500,00	34	36549,00
00116894	20,00	2	4	4	20,00	16,50	12,25	21	45	75	M	U	107500,00	12	46951,00
00132444	20,00	1	9	3	20,00	20,00	15,00	17	75	49	F	H	54300,00	33	46792,00
00126013	20,00	2	9	2	20,00	19,00	15,33	18	64	57	M	U	69700,00	56	0,00
00172068	20,00	13	18	10	14,00	13,08	11,94	16	45	51	M	H	134500,00	34	47491,00
00034735	20,00	1	1	1	15,00	15,00	15,00	15	15	61	F	H	83800,00	0	0,00
00061745	20,00	2	2	0	20,00	17,50	17,50	18	28	33	M	H	56600,00	52	53504,00
00116267	20,00	2	2	1	20,00	15,00	15,00	18	24	73	F	H	108800,00	48	63851,00
00165868	19,00	5	20	10	13,00	13,40	9,45	23	129	57	M	U	148600,00	50	60453,00
00109996	19,00	2	5	2	19,00	18,00	15,40	18	76	27	F	H	79100,00	30	47985,00
00157481	19,00	4	6	4	19,00	16,75	17,00	25	41	45	U	U	243900,00	16	0,00
00010719	19,00	3	9	3	10,00	11,33	11,56	4	40	83	F	U	237500,00	0	91065,00
00023412	19,00	4	4	3	12,00	11,00	11,00	16	29	45	M	H	23700,00	26	44411,00
00168078	19,00	4	15	9	20,00	18,50	13,67	19	113	62	M	H	235700,00	39	76148,00
00062232	19,00	3	5	2	17,00	17,00	14,60	16	51	55	F	H	109700,00	26	70892,00
00175057	19,00	3	9	6	18,00	18,00	12,11	16	80	46	M	U	98700,00	37	0,00
00118367	19,00	2	3	1	15,00	12,50	10,00	15	41	60	U	U	46200,00	36	0,00
00033512	19,00	1	2	1	16,00	16,00	13,00	16	21	63	F	H	39700,00	23	42726,00
00014319	19,00	5	10	1	12,00	12,80	10,70	18	40	71	M	H	36800,00	34	26487,00
00083279	19,00	2	7	3	15,00	17,50	9,00	24	65	52	F	H	130000,00	41	92033,00
00148569	19,00	3	5	2	16,00	12,00	10,40	20	40	58	M	U	144300,00	9	0,00
00172220	19,00	2	15	8	20,00	17,00	12,13	16	128	57	M	H	67600,00	31	32764,00
00079562	19,00	2	8	5	17,00	16,00	11,25	17	89	27	M	H	67700,00	40	53851,00
00136772	19,00	4	18	9	10,00	14,00	12,22	19	78	45	U	U	80100,00	30	0,00
00131913	19,00	4	12	5	20,00	18,75	13,25	24	89	81	F	H	110900,00	32	44059,00
00086692	19,00	2	5	2	19,00	16,00	12,20	18	53	57	M	U	34900,00	26	42467,00
00181488	19,00	2	3	1	15,00	12,50	10,33	21	32	73	M	U	141700,00	38	0,00
00028406	19,00	2	6	3	19,00	18,00	12,00	16	90	63	M	H	422000,00	40	174957,00
00019020	19,00	3	5	3	10,00	17,00	16,20	15	41	69	F	H	158800,00	31	47598,00
00005614	19,00	6	21	13	15,00	18,50	13,71	4	129	78	M	H	180300,00	67	79882,00
00116539	19,00	4	21	10	19,00	19,25	13,43	20	122	67	F	U	160600,00	27	0,00
00053611	18,25	5	10	4	15,00	8,80	8,00	18	41	43	F	H	46800,00	26	30220,00
00067075	18,00	6	13	10	20,00	17,50	13,23	17	124	51	F	H	60900,00	43	48304,00
00110094	18,00	2	5	3	15,00	12,50	10,00	16	105	44	F	H	42100,00	27	21667,00
00063612	18,00	1	2	0	16,00	16,00	13,50	18	40	29	F	U	41600,00	0	43357,00
00037747	18,00	3	8	5	17,00	15,67	13,38	16	52	37	M	H	190900,00	20	70172,00
00024386	18,00	2	4	0	18,00	17,00	11,50	18	52	48	F	H	97700,00	27	46891,00
00104234	18,00	3	14	6	12,00	11,33	9,14	19	119	42	M	H	91500,00	30	62413,00
00003579	18,00	2	3	1	10,00	18,00	15,33	15	24	37	M	H	393700,00	48	87880,00
00180786	18,00	2	14	7	12,00	11,00	9,50	17	105	76	M	H	127100,00	47	51786,00
00167755	18,00	1	4	3	16,00	16,00	13,00	19	68	56	M	H	594000,00	33	153945,00
00095727	18,00	5	9	3	19,00	17,80	15,56	15	69	45	U	H	36400,00	43	49558,00
00162759	18,00	3	7	3	25,00	18,33	14,43	19	64	57	F	U	262000,00	18	0,00
00031183	18,00	3	10	3	15,00	13,67	9,60	16	80	54	M	H	62100,00	20	34794,00
00141500	18,00	4	5	2	10,00	13,00	11,60	15	28	27	M	H	72000,00	30	58224,00
00082015	18,00	3	12	8	20,00	14,00	10,92	17	123	68	F	H	54300,00	30	51625,00
00189531	18,00	3	6	6	18,00	11,33	9,33	16	57	81	F	U	81300,00	34	31203,00
00045968	18,00	2	2	2	15,00	12,50	12,50	16	20	36	F	H	115500,00	49	54367,00
00141442	18,00	1	11	6	18,00	18,00	17,09	18	105	49	M	H	94300,00	37	61099,00
00138307	18,00	2	5	2	18,00	17,50	12,40	26	56	54	F	U	171100,00	40	85679,00
00190789	18,00	4	15	12	18,00	16,25	12,00	18	130	80	M	U	177000,00	21	98346,00
00131031	18,00	1	19	9	12,00	12,00	8,11	18	130	37	F	H	67800,00	7	44684,00
00004693	18,00	9	41	18	18,00	17,44	12,15	5	126	57	F	H	242100,00	28	83472,00
00177556	18,00	4	6	2	10,00	18,00	17,83	15	45	76	F	H	61300,00	46	37139,00
00071943	18,00	5	25	12	15,00	14,80	13,68	18	68	43	M	U	41700,00	33	44677,00
00124543	18,00	2	15	9	18,00	17,00	11,07	16	130	39	M	H	68800,00	40	62380,00
00041569	18,00	3	6	2	18,00	14,33	10,00	17	53	72	F	H	107900,00	11	82495,00
00101654	18,00	5	6	4	16,00	16,40	15,33	22	41	55	F	H	63400,00	31	59705,00
00000785	18,00	1	6	3	20,00	15,00	17,50	5	66	52	M	U	61300,00	12	16921,00
00161309	18,00	1	7	4	16,00	16,00	11,86	18	93	42	M	U	160100,00	32	40162,00
00019260	17,50	2	4	2	16,00	13,00	8,00	16	74	53	F	U	61000,00	39	42620,00
00115088	17,00	3	4	4	15,00	9,00	8,00	20	41	77	F	H	58600,00	71	37823,00
00032857	17,00	2	8	5	15,00	13,50	9,63	16	105	55	F	H	54000,00	38	40504,00
00110519	17,00	3	17	9	17,00	15,67	10,71	21	106	59	M	H	73200,00	30	49185,00
00108983	17,00	2	8	6	17,00	16,00	12,00	17	104	72	M	H	53500,00	31	26080,00
00102317	17,00	8	20	10	5,00	11,13	8,10	15	86	54	M	U	18400,00	16	0,00
00074102	17,00	2	5	4	15,00	15,00	11,80	24	75	36	F	H	49600,00	38	43854,00
00097020	17,00	2	4	2	17,00	16,00	14,25	21	67	58	F	H	63600,00	43	55540,00
00171215	17,00	3	3	2	12,00	11,33	11,33	19	24	50	M	H	132700,00	38	51105,00
00170827	17,00	3	13	7	6,00	8,33	6,38	18	81	77	F	H	125700,00	30	70144,00
00096047	17,00	4	9	4	15,00	15,50	14,22	17	67	41	M	U	47200,00	30	48554,00
00169152	17,00	1	6	4	17,00	17,00	12,00	18	92	87	F	H	197600,00	25	52363,00
00035267	17,00	4	13	9	20,00	16,25	11,85	18	92	80	M	H	89500,00	36	68443,00
00168672	17,00	5	9	4	13,00	12,00	10,00	15	41	79	F	U	90000,00	24	14288,00
00167654	17,00	1	4	4	17,00	17,00	13,50	21	86	47	M	U	367600,00	34	68804,00
00004048	17,00	1	16	9	17,00	17,00	11,19	18	103	63	F	U	101400,00	11	37766,00
00186251	17,00	2	15	12	15,00	16,00	13,07	9	103	87	F	H	383600,00	47	56402,00
00090775	17,00	1	7	4	15,00	15,00	10,71	24	73	46	M	H	109700,00	30	51904,00
00040566	17,00	6	7	1	15,00	12,17	10,86	18	38	56	F	U	153000,00	7	76025,00
00157536	17,00	1	2	2	15,00	15,00	12,50	15	51	78	F	H	300900,00	25	67216,00
00038812	17,00	1	6	3	17,00	17,00	14,33	15	75	74	F	H	377200,00	30	68869,00
00156937	17,00	1	1	1	15,00	15,00	15,00	20	20	39	M	H	160500,00	16	61999,00
00149595	17,00	4	16	5	18,00	17,25	12,50	18	86	37	M	H	254500,00	6	62824,00
00149173	17,00	5	8	5	10,00	16,40	14,75	18	53	61	M	H	347700,00	28	93607,00
00018948	17,00	2	15	7	15,00	15,50	13,40	24	81	41	U	U	113600,00	21	57708,00
00143565	17,00	2	5	1	17,00	16,00	11,40	18	76	67	F	H	138700,00	22	39524,00
00144099	17,00	3	4	2	17,00	17,33	15,50	16	33	39	F	U	500000,00	35	86256,00
00143470	17,00	2	7	3	17,00	17,00	15,14	16	75	45	M	H	411200,00	27	66971,00
00143518	17,00	3	8	2	17,00	17,33	12,63	17	68	63	M	H	364500,00	12	42450,00
00099410	17,00	3	6	3	9,00	13,67	9,83	21	53	77	F	H	204100,00	33	101095,00
00175000	17,00	3	11	6	17,00	17,33	13,09	26	89	64	F	H	94400,00	36	46369,00
00030629	17,00	2	2	2	15,00	10,00	10,00	24	29	83	F	H	68000,00	40	40035,00
00079742	17,00	1	4	2	17,00	17,00	11,00	17	62	39	M	H	42100,00	29	41639,00
00024702	17,00	2	7	2	20,00	15,00	10,43	26	87	55	M	H	40000,00	29	37591,00
00003504	17,00	8	9	3	18,00	15,88	15,78	15	33	78	F	U	70000,00	36	44295,00
00077439	17,00	3	16	10	18,00	14,67	11,31	16	113	66	M	H	71300,00	21	61196,00
00029852	17,00	1	14	7	17,00	17,00	9,64	26	113	39	M	H	59300,00	25	36263,00
00036081	17,00	4	17	12	9,00	9,50	6,35	16	130	66	M	U	120100,00	49	0,00
00146301	17,00	2	3	2	15,00	12,00	9,67	17	41	34	F	H	88700,00	43	66458,00
00036353	17,00	2	4	2	15,00	13,00	9,50	16	53	76	F	H	134400,00	63	43368,00
00029345	17,00	2	12	6	12,00	11,00	7,25	18	101	47	F	H	61800,00	0	52424,00
00025277	17,00	1	1	1	15,00	15,00	15,00	19	19	76	M	H	74700,00	51	65141,00
00083073	17,00	2	18	10	17,00	16,00	11,67	26	113	56	M	H	64600,00	34	59263,00
00083887	17,00	1	2	0	17,00	17,00	16,00	25	31	29	F	H	88900,00	27	52491,00
00125986	17,00	5	8	7	15,00	14,00	13,38	19	53	51	M	U	53300,00	27	42656,00
00090899	17,00	1	4	2	17,00	17,00	12,00	15	85	58	F	H	41900,00	15	46250,00
00071639	17,00	4	7	4	15,00	14,50	12,14	24	65	74	M	U	75500,00	25	64775,00
00041785	17,00	5	10	7	20,00	14,80	11,20	16	56	69	F	H	97200,00	38	62369,00
00120574	17,00	2	2	1	17,00	16,00	16,00	18	32	26	M	U	39100,00	28	27020,00
00186170	17,00	3	18	13	15,00	15,67	13,39	10	129	79	M	U	59100,00	25	51013,00
00119149	17,00	1	9	5	17,00	17,00	10,56	17	57	54	F	U	71300,00	18	48107,00
00118823	17,00	2	7	4	20,00	17,00	13,00	18	124	44	F	H	159900,00	27	79539,00
00059984	17,00	2	3	1	17,00	16,00	11,67	18	41	81	F	H	110100,00	32	63697,00
00117264	17,00	3	9	4	17,00	15,67	12,00	26	89	45	F	U	53200,00	32	36809,00
00019323	16,87	1	4	2	42,00	42,00	31,75	24	65	73	M	H	74000,00	37	66080,00
00026271	16,00	1	15	4	10,00	15,00	10,13	18	124	60	F	H	87800,00	45	50948,00
00115188	16,00	4	4	3	10,00	10,50	10,50	16	24	61	F	H	16000,00	41	32072,00
00070722	16,00	1	6	2	16,00	16,00	12,33	18	77	7	F	H	35500,00	25	40824,00
00055172	16,00	2	7	5	16,00	15,00	11,29	20	76	43	F	H	41200,00	31	44024,00
00111592	16,00	3	11	7	27,00	24,00	17,45	18	127	76	M	H	31800,00	22	30870,00
00093681	16,00	1	6	4	16,00	16,00	12,33	17	79	74	M	H	68200,00	35	42011,00
00014552	16,00	4	20	12	17,00	15,50	10,70	21	113	48	M	H	151800,00	33	29808,00
00108050	16,00	2	15	10	15,00	12,50	5,20	19	130	83	F	H	108900,00	27	62457,00
00024871	16,00	3	3	2	15,00	9,67	9,67	17	30	53	F	H	68200,00	27	45845,00
00104755	16,00	3	7	3	10,00	11,33	8,29	15	62	77	M	H	141300,00	38	88082,00
00035043	16,00	3	4	3	17,00	15,67	13,00	17	44	54	M	H	135700,00	33	68639,00
00167165	16,00	3	5	5	17,00	14,33	11,00	20	57	62	F	H	260000,00	22	78418,00
00103290	16,00	3	15	9	10,00	11,33	9,60	18	130	71	M	H	73600,00	47	47917,00
00055840	16,00	4	6	3	10,00	15,00	17,50	22	45	50	M	H	40600,00	32	46324,00
00163843	16,00	2	5	2	17,00	16,00	10,60	18	78	51	M	H	354300,00	25	94723,00
00050905	16,00	4	6	5	10,00	10,00	8,67	16	52	74	F	H	73600,00	31	52096,00
00129748	16,00	5	5	2	15,00	13,80	13,80	16	27	40	F	H	120800,00	34	72991,00
00156152	16,00	2	16	6	17,00	16,50	11,44	17	77	72	F	H	111500,00	46	42102,00
00024663	16,00	6	14	5	17,00	14,83	10,07	16	81	64	F	U	38100,00	19	0,00
00006643	16,00	3	10	5	15,00	13,33	14,70	7	91	75	M	H	319900,00	24	73378,00
00162026	16,00	2	7	5	16,00	15,00	9,86	18	104	62	M	H	596500,00	33	110085,00
00161492	16,00	1	1	1	25,00	25,00	25,00	20	20	73	F	H	143700,00	22	71463,00
00160851	16,00	3	8	4	18,00	16,67	12,88	17	67	57	M	H	148500,00	24	38695,00
00101889	16,00	3	8	6	16,00	17,00	13,50	24	122	46	F	H	66200,00	30	47076,00
00000071	16,00	5	22	13	8,00	8,60	6,82	9	91	63	F	H	39900,00	33	39313,00
00160292	16,00	2	27	14	16,00	15,00	10,89	18	128	84	M	H	86100,00	13	30260,00
00097691	16,00	3	3	2	15,00	9,67	9,67	16	30	67	U	H	87900,00	35	54684,00
00172475	16,00	4	10	6	15,00	15,75	12,30	17	76	51	F	H	123100,00	33	41423,00
00058566	16,00	2	3	1	20,00	8,50	12,33	15	32	74	M	H	63300,00	35	38796,00
00086270	16,00	2	14	5	16,00	14,00	8,00	15	88	42	M	H	46200,00	31	39029,00
00158143	16,00	4	14	13	17,00	17,75	12,36	21	113	57	M	U	62000,00	26	0,00
00010001	16,00	2	9	4	14,00	12,00	11,22	18	52	42	M	U	67500,00	34	0,00
00151054	16,00	4	27	14	10,00	10,25	12,04	19	123	79	F	H	231100,00	33	72104,00
00030117	16,00	1	2	1	16,00	16,00	13,00	24	33	26	M	U	67900,00	33	54456,00
00057761	16,00	1	9	4	16,00	16,00	9,22	18	87	58	F	U	49400,00	26	42047,00
00083959	16,00	5	25	8	12,00	10,40	9,68	18	124	59	F	U	113800,00	37	0,00
00083698	16,00	8	16	10	14,00	13,00	10,13	16	128	46	M	H	87800,00	32	61515,00
00012655	16,00	7	36	19	12,00	10,71	10,33	16	130	72	F	H	89600,00	30	48333,00
00032096	16,00	2	2	2	16,00	13,00	13,00	24	29	52	M	H	35100,00	30	30758,00
00011971	16,00	4	19	8	12,00	11,00	14,11	11	114	47	U	U	117900,00	43	0,00
00080468	16,00	3	3	2	17,00	16,33	16,33	16	24	54	M	H	57300,00	38	51591,00
00143208	16,00	2	9	5	15,00	16,00	13,56	16	75	77	F	H	355000,00	19	63659,00
00031425	16,00	2	18	11	9,00	12,00	4,89	16	126	58	M	U	67100,00	0	0,00
00024949	16,00	3	10	6	16,00	16,00	10,70	23	92	51	M	H	48200,00	31	42787,00
00139664	16,00	1	17	5	10,00	10,00	14,59	17	64	53	F	H	95200,00	36	58689,00
00077784	16,00	3	6	2	10,00	11,67	10,00	19	45	26	F	H	98700,00	31	75203,00
00099898	16,00	2	16	10	10,00	18,00	10,13	23	127	60	M	H	67500,00	29	60176,00
00145346	16,00	11	30	14	11,00	11,82	10,07	18	67	50	F	H	470800,00	16	78360,00
00000397	16,00	1	7	2	16,00	16,00	15,86	20	84	79	F	H	185700,00	25	93770,00
00130609	16,00	2	11	10	16,00	15,00	12,00	21	113	83	M	H	141200,00	45	67447,00
00130485	16,00	3	7	6	10,00	10,00	8,57	17	64	67	F	H	43100,00	32	50461,00
00130413	16,00	3	10	6	16,00	16,00	12,30	20	69	46	F	U	109300,00	20	69967,00
00157807	16,00	2	8	3	13,00	14,00	10,25	17	88	73	M	H	255900,00	33	52792,00
00102780	16,00	3	8	7	16,00	14,67	10,13	19	81	85	F	U	25700,00	39	38385,00
00126961	16,00	3	17	9	16,00	16,00	11,12	15	81	75	M	H	85700,00	42	59141,00
00190391	16,00	5	8	6	17,00	16,00	14,75	17	56	67	M	U	34700,00	22	0,00
00125337	16,00	3	3	1	15,00	15,67	15,67	15	29	29	M	U	194600,00	42	38841,00
00027366	16,00	4	21	14	11,00	10,75	6,38	17	128	80	M	H	75600,00	19	53272,00
00054762	16,00	3	12	7	15,00	11,67	7,33	15	90	83	M	U	42900,00	25	38685,00
00091965	16,00	5	16	9	16,00	16,00	12,69	19	113	52	U	U	170800,00	14	0,00
00119538	16,00	3	9	6	16,00	15,33	9,89	18	88	61	F	H	48700,00	27	40056,00
00014219	16,00	2	26	10	10,00	7,50	8,25	18	145	56	F	H	32300,00	24	35847,00
00068687	16,00	2	5	2	16,00	15,00	10,60	15	67	38	M	H	80600,00	24	95516,00
00059744	16,00	4	7	5	12,00	10,50	9,00	16	53	43	F	U	59500,00	25	0,00
00117711	16,00	2	5	3	16,00	16,00	13,60	23	98	67	F	H	27100,00	19	38750,00
00048587	15,00	2	3	0	15,00	13,50	12,33	18	31	74	M	U	42500,00	29	45691,00
00039667	15,00	3	7	7	15,00	15,00	13,71	20	92	75	M	H	80900,00	26	38794,00
00121410	15,00	2	2	1	15,00	15,00	15,00	15	29	66	M	H	93100,00	46	54225,00
00115626	15,00	2	7	4	20,00	15,00	27,14	18	75	58	M	H	69400,00	25	60673,00
00112944	15,00	3	12	9	14,00	12,67	7,08	18	128	37	F	U	68400,00	25	35876,00
00024391	15,00	2	6	4	15,00	12,50	8,50	18	89	77	F	H	35500,00	32	46891,00
00001012	15,00	7	28	17	13,00	15,43	12,21	5	122	75	M	H	113300,00	32	42061,00
00075105	15,00	3	8	5	10,00	13,33	10,94	18	92	70	M	H	68900,00	43	42335,00
00027987	15,00	6	6	3	12,00	11,00	11,00	15	32	47	M	H	100300,00	29	72766,00
00018761	15,00	4	12	6	14,00	12,50	9,08	22	76	49	F	H	71400,00	25	57099,00
00065500	15,00	3	3	1	15,00	12,33	12,33	15	30	27	M	H	69000,00	32	68536,00
00165649	15,00	2	9	5	10,00	21,00	14,78	18	119	73	F	H	205700,00	41	68342,00
